date,precip,temp_avg,temp_min,precip_5days_sum,precip_10days_sum,daily_index,cumulative_index
2025-09-03,0.0,9.868985848256955,5.709355230751271,0.0,21.517836712079944,0,153
2025-09-04,0.0,9.787808162761223,5.494142294829771,0.0,21.517836712079944,0,153
2025-09-05,0.0,9.608442872725277,5.992921783639304,0.0,21.517836712079944,0,153
2025-09-06,3.499304725301805,9.985174549350688,4.719697906686065,0.0,21.517836712079944,0,153
2025-09-07,0.0,9.355567394712523,4.664061098878506,3.4993047253017977,3.499304725301812,0,153
2025-09-08,0.0,9.530841425929736,3.1174663231807926,3.4993047253017977,3.499304725301812,0,153
2025-09-09,0.0,10.164250670139154,5.4421086725199075,3.4993047253017977,3.499304725301812,0,153
2025-09-10,0.0,9.613909081992915,4.544680555811453,3.4993047253017977,3.499304725301812,0,153
2025-09-11,0.0,9.993175604958253,5.59316780522181,3.4993047253017977,3.499304725301812,0,153
2025-09-12,0.0,9.576809871521618,4.705319520962348,0.0,3.499304725301812,0,153
2025-09-13,55.126519094577255,9.912115095446495,4.60031726765186,0.0,3.499304725301812,0,153
2025-09-14,54.09589560950602,10.740465306535953,6.874870194729056,55.12651909457725,58.625823819879066,2,155
2025-09-15,0.0,10.394867113701252,5.471671088836501,109.22241470408326,112.72171942938509,2,157
2025-09-16,0.0,10.237082305844297,5.387923848853973,109.22241470408326,112.72171942938509,2,159
2025-09-17,0.0,10.615339897363754,5.49015667993325,109.22241470408326,109.22241470408329,2,161
2025-09-18,0.0,10.101306325884536,4.436508984835655,109.22241470408326,109.22241470408329,2,163
2025-09-19,0.0,11.169440925646143,6.251910553938217,54.095895609506016,109.22241470408329,2,165
2025-09-20,0.0,10.152443486339678,4.74340766570856,0.0,109.22241470408329,0,165
2025-09-21,0.0,10.490778195683049,5.652413172691865,0.0,109.22241470408329,0,165
2025-09-22,0.0,10.170024070499892,5.782561142639565,0.0,109.22241470408329,0,165
2025-09-23,0.0,10.082536507852467,5.302242773283979,0.0,109.22241470408329,0,165
2025-09-24,0.0,10.442684311936773,4.134810672016272,0.0,54.09589560950603,0,165
2025-09-25,0.0,10.777079566619705,6.110750728583184,0.0,0.0,0,165
2025-09-26,0.0,10.142075003218167,6.815099886528344,0.0,0.0,0,165
2025-09-27,0.0,10.501944006514009,6.151708773247094,0.0,0.0,0,165
2025-09-28,0.0,10.070524641952659,5.1166220994865625,0.0,0.0,0,165
2025-09-29,0.0,11.00710560780658,5.753014464948251,0.0,0.0,0,165
2025-09-30,2.335795243333171,10.364431671526404,6.1679796326835685,0.0,0.0,0,165
2025-10-01,0.0,11.131857236626274,6.033589143573124,2.335795243333164,2.335795243333178,0,165
2025-10-02,0.0,11.162375770425001,6.633386710304933,2.335795243333164,2.335795243333178,0,165
2025-10-03,69.02568859987066,9.746703324227951,7.204708593596479,2.335795243333164,2.335795243333178,1,166
2025-10-04,0.0,10.159231252290454,7.266161495184804,71.36148384320383,71.36148384320384,2,168
2025-10-05,0.0,10.366936576091575,6.58984714723988,71.36148384320383,71.36148384320384,2,170
2025-10-06,13.778863229915244,10.231238369571827,6.805253553090608,69.02568859987066,71.36148384320384,2,172
2025-10-07,7.35758299611846,10.380235330513699,7.261718596452454,82.80455182978591,85.14034707311909,2,174
2025-10-08,8.756129855484746,10.207009507825035,6.0187764101808625,90.16213482590436,92.49793006923754,2,176
2025-10-09,5.355485091901235,9.577298552635057,5.064728109491739,29.89257608151845,101.2540599247223,0,176
2025-10-10,7.223936027372125,10.04924367748714,5.328795945269519,35.248061173419686,106.60954501662353,2,178
2025-10-11,0.0,9.908870027650096,4.050029001295968,42.47199720079181,111.49768580066248,2,180
2025-10-12,0.0,9.646186123254154,4.103909704820239,28.693133970876563,111.49768580066248,0,180
2025-10-13,0.0,10.065025719856635,3.907521316240434,21.335550974758107,111.49768580066248,0,180
2025-10-14,0.0,9.995418718925805,3.5915945185055875,12.57942111927336,42.471997200791826,0,180
2025-10-15,0.0,10.981214081866199,4.4877443517528945,7.223936027372125,42.471997200791826,0,180
2025-10-16,0.0,10.467770133028523,5.956199924301075,0.0,42.471997200791826,0,180
2025-10-17,0.0,9.909825197455802,5.300922168275861,0.0,28.693133970876577,0,180
2025-10-18,0.0,10.270881503283078,5.83925675686055,0.0,21.33555097475812,0,180
2025-10-19,0.0,9.873779351256417,4.398701256326149,0.0,12.579421119273373,0,180
2025-10-20,0.0,9.896540298301943,4.15045006710028,0.0,7.223936027372139,0,180
2025-10-21,0.0,10.062778655238162,6.345011047747164,0.0,0.0,0,180
2025-10-22,0.0,10.181794498851445,7.717219744988199,0.0,0.0,0,180
2025-10-23,0.0,10.583785885185137,7.864378769592747,0.0,0.0,0,180
2025-10-24,0.0,10.367026561361172,6.335284865277401,0.0,0.0,0,180
2025-10-25,32.26659342130521,10.664223799315607,6.140154223172203,0.0,0.0,0,180
2025-10-26,0.0,11.380271782065336,8.799195142062274,32.26659342130521,32.266593421305224,2,182
2025-10-27,0.0,11.275568702585815,7.367505861678239,32.26659342130521,32.266593421305224,2,184
2025-10-28,35.01133938698613,11.811218008205344,7.863271019893602,32.26659342130521,32.266593421305224,2,186
2025-10-29,44.54309569431727,11.201402370684889,9.454564162920121,67.27793280829134,67.27793280829135,2,188
2025-10-30,0.0,11.389635152436881,8.873010637775224,111.82102850260861,111.82102850260863,2,190
2025-10-31,0.0,11.39631642675505,8.89661847960275,79.55443508130341,111.82102850260863,2,192
2025-11-01,6.494117561257016,11.124795256320795,9.464584293005657,79.55443508130341,111.82102850260863,2,194
2025-11-02,5.988927348727555,10.71980319073117,6.996396564987492,86.04855264256042,118.31514606386564,2,196
2025-11-03,0.0,10.378697251773758,6.264211537103279,57.026140604301844,124.3040734125932,2,198
2025-11-04,0.0,10.594081553173282,5.8069403690362265,12.48304490998457,124.3040734125932,0,198
2025-11-05,0.0,11.293754428087823,5.084744089954313,12.48304490998457,92.037479991288,0,198
2025-11-06,0.0,10.802820575962016,6.250712595046025,12.48304490998457,92.037479991288,0,198
2025-11-07,0.0,11.259515644769294,7.154604680283285,5.988927348727555,92.037479991288,0,198
2025-11-08,0.0,10.91055927876414,6.790190729105291,0.0,57.02614060430186,0,198
